DDO Code,DDO Name,Budget Code,Allotment Serial No,Allotment Date,Allotment ID,Alloted Amount,Expenditure,Surrender/Withdrwal,Deduct Amount,Balance
BLSHFW023,Principal Tutor Health Worker(Female) Training Centre,12-2211-00-003-1487-01003-523-21-1-2,1,20-Jan-18,4676,11000,0,0,0,11000
BLSHOM009,Superintendent Sub-Jail Nilgiri,01-2056-00-101-1402-01003-516-11-1-0,1,20-Jan-18,970,1500,1500,0,0,0
BLSHOM009,Superintendent Sub-Jail Nilgiri,01-2056-00-101-1402-01003-516-11-1-0,1,20-Jan-18,971,3381,3381,0,0,0
BLSHOM009,Superintendent Sub-Jail Nilgiri,01-2056-00-101-1402-01003-136-11-1-0,1,20-Jan-18,969,93471,0,0,0,93471
BLSHOM011,"Jailor-Cum-Superintendant, Sub Jail, Jaleswar",01-2056-00-101-1402-08001-074-11-1-0,1,20-Jan-18,557,9990,9990,0,0,0
BLSHOM011,"Jailor-Cum-Superintendant, Sub Jail, Jaleswar",01-2056-00-101-1402-01003-156-11-1-0,1,20-Jan-18,555,3468,0,0,0,3468
BLSHOM011,"Jailor-Cum-Superintendant, Sub Jail, Jaleswar",01-2056-00-101-1402-12006-000-11-1-0,1,20-Jan-18,556,59417,41917,0,0,17500
BLSHOM011,"Jailor-Cum-Superintendant, Sub Jail, Jaleswar",01-2056-00-101-1402-01003-136-11-1-0,1,20-Jan-18,554,325727,227411,0,0,98316
BLSHOM012,"Jailor-Cum Superintendent, Sub-Jail, Soro",01-2056-00-101-1402-10001-000-11-1-0,1,20-Jan-18,1332,20000,19637,0,0,363
BLSLAW001,Additional Judge(Junior Division) Nilgiri,05-7610-00-201-0825-48016-000-11-1-0,1,20-Jan-18,972,300000,0,0,0,300000
BLSLAW004,Registrar Civil Court Balasore,04-2014-00-106-2913-01003-523-23-1-1,1,20-Jan-18,4679,900000,0,0,0,900000
BLSREV007,District Sub-Registrar Balasore,03-2030-03-001-0308-09001-000-11-1-0,1,20-Jan-18,4680,7500,0,0,0,7500
BLSREV010,Sub-Registrar Baliapal Basta,03-2030-03-001-0308-01003-156-11-1-0,1,20-Jan-18,568,7500,0,0,0,7500
BLSREV011,Sub-Registrar Basta,03-2030-03-001-0308-01003-136-11-1-0,1,20-Jan-18,569,7500,0,0,0,7500
BLSREV012,Sub-Registrar Jaleswar,03-2030-03-001-0308-01003-136-11-1-0,1,20-Jan-18,558,7500,0,0,0,7500
BLSREV013,Sub-Registrar Jaleswarpur Bhogarai,03-2030-03-001-0308-08001-154-11-1-0,1,20-Jan-18,361,7500,0,0,0,7500
BLSREV014,Sub-Registrar Khaira Soro,03-2030-03-001-0308-08001-154-11-1-0,1,20-Jan-18,1333,7500,0,0,0,7500
BLSREV015,Sub-Registrar Niligiri,03-2030-03-001-0308-01003-136-11-1-0,1,20-Jan-18,973,7500,0,0,0,7500
BLSREV017,Sub-Registrar Soro,03-2030-03-001-0308-06001-000-11-1-0,1,20-Jan-18,1334,7500,0,0,0,7500
BLSREV850,"Collector, Balasore",42-2245-02-113-1192-78586-000-31-1-0,1,20-Jan-18,4675,800000,800000,0,0,0
BLSSSE001,"District Social Security Officer, Balasore",41-2235-60-789-3258-18074-000-23-1-2,1,20-Jan-18,4674,59500,59500,0,0,0
BLSTRA001,Regional Transport Officer Balasore,21-2041-00-101-1175-01003-523-11-1-0,1,20-Jan-18,4666,20000,0,0,0,20000
BLSAGR004,District Agriculture Officer Nilgiri,23-2401-00-001-0309-01003-156-11-1-0,2,19-Jan-18,959,650,0,0,0,650
BLSAGR004,District Agriculture Officer Nilgiri,23-2401-00-001-1159-01003-136-11-1-0,1,19-Jan-18,958,117739,0,0,0,117739
BLSEDU002,Principal College of Teacher Education Balasore,10-2202-80-789-2915-01003-523-23-1-2,3,19-Jan-18,4658,10000,0,0,0,10000
BLSEDU002,Principal College of Teacher Education Balasore,10-2202-80-789-2915-01003-523-23-1-2,5,19-Jan-18,4660,10000,0,0,0,10000
BLSEDU002,Principal College of Teacher Education Balasore,10-2202-80-789-2915-01003-523-23-1-2,4,19-Jan-18,4659,530000,379825,0,0,150175
BLSEDU002,Principal College of Teacher Education Balasore,10-2202-80-789-2915-01003-523-23-1-2,2,19-Jan-18,4657,200000,0,0,0,200000
BLSEDU002,Principal College of Teacher Education Balasore,10-2202-02-105-0555-01003-136-21-1-2,1,19-Jan-18,4656,1764470,807090,0,0,957380
BLSETE002,"Principal Industrial Training Institute, Balasore",39-2230-03-003-2709-01003-855-11-1-0,1,19-Jan-18,4653,712000,0,0,0,712000
BLSFIN007,Sub-Treasury Officer Basta,05-2054-00-097-0534-01004-000-11-1-0,1,19-Jan-18,560,50850,43350,0,0,7500
BLSHFW013,Medical Officer Community Health Centre Berhampur,12-2211-00-796-1228-01003-136-21-1-2,1,19-Jan-18,960,1200000,1200000,0,0,0
BLSHFW013,Medical Officer Community Health Centre Berhampur,12-2210-03-103-1092-01004-000-11-1-0,1,19-Jan-18,961,2100,0,0,0,2100
BLSHFW020,Medical Officer Community Health Centre Jaleswarpur,12-2251-00-090-0630-01003-560-11-1-0,1,19-Jan-18,359,74000,25562,0,0,48438
BLSHFW022,Medical Officer Community Health Centre Hatigarh Jaleswar,12-2210-80-004-1364-08001-154-11-1-0,1,19-Jan-18,550,460000,460000,0,0,0
BLSHFW022,Medical Officer Community Health Centre Hatigarh Jaleswar,12-2210-80-004-1364-08001-154-11-1-0,1,19-Jan-18,552,1666,0,0,0,1666
BLSHFW022,Medical Officer Community Health Centre Hatigarh Jaleswar,12-2210-80-004-1364-08001-154-11-1-0,2,19-Jan-18,551,500000,309243,0,0,190757
BLSREV007,District Sub-Registrar Balasore,03-2030-03-001-0308-01003-136-11-1-0,1,19-Jan-18,4677,243050,243050,0,0,0
BLSREV007,District Sub-Registrar Balasore,03-2030-03-001-0308-01003-136-11-1-0,2,19-Jan-18,4678,156950,40925,0,0,116025
BLSREV010,Sub-Registrar Baliapal Basta,03-2030-03-001-0308-01003-136-11-1-0,1,19-Jan-18,567,200000,0,0,0,200000
BLSREV011,Sub-Registrar Basta,03-2030-03-001-0308-01003-136-11-1-0,1,19-Jan-18,566,400000,330232,0,0,69768
BLSREV012,Sub-Registrar Jaleswar,03-2030-03-001-0308-01003-136-11-1-0,1,19-Jan-18,553,200000,15362,0,0,184638
BLSREV013,Sub-Registrar Jaleswarpur Bhogarai,03-2030-03-001-0308-01003-136-11-1-0,1,19-Jan-18,360,400000,0,400000,0,0
BLSREV014,Sub-Registrar Khaira Soro,03-2030-03-001-0308-01003-136-11-1-0,1,19-Jan-18,1329,400000,140188,0,0,259812
BLSREV015,Sub-Registrar Niligiri,03-2030-03-001-0308-01003-136-11-1-0,1,19-Jan-18,967,150000,0,0,0,150000
BLSREV016,Sub-Registrar Simulia Soro,03-2030-03-001-0308-01003-136-11-1-0,1,19-Jan-18,1330,150000,0,0,0,150000
BLSREV017,Sub-Registrar Soro,03-2030-03-001-0308-06001-000-11-1-0,1,19-Jan-18,1331,150000,0,0,0,150000
BLSREV850,"Collector, Balasore",42-2245-02-113-1192-78586-000-31-1-0,1,19-Jan-18,4652,292500,292500,0,0,0
BLSREV850,"Collector, Balasore",42-2245-02-113-1192-78586-000-31-1-0,1,19-Jan-18,4655,2000000,2000000,0,0,0
BLSSSE001,"District Social Security Officer, Balasore",41-2235-60-789-3258-18074-000-23-1-2,1,19-Jan-18,4654,856800,856800,0,0,0
BLSAGR006,"Assistant Director of Horticulture ,Nilagiri",23-2401-00-001-0310-01003-136-11-1-0,1,18-Jan-18,954,80691,80691,0,0,0
BLSAGR006,"Assistant Director of Horticulture ,Nilagiri",23-2401-00-796-1957-20002-000-21-1-2,3,18-Jan-18,956,192,144,0,0,48
BLSAGR006,"Assistant Director of Horticulture ,Nilagiri",23-2401-00-796-1957-20002-000-21-1-2,2,18-Jan-18,955,3282,0,968,0,2314
BLSAGR006,"Assistant Director of Horticulture ,Nilagiri",23-2401-00-119-0519-01003-136-11-1-0,1,18-Jan-18,957,833785,572197,800,0,260788
BLSAGR009,Deputy Director of Hoticulture Balasore,23-2401-00-001-1159-01003-136-11-1-0,2,18-Jan-18,4635,1520,0,0,0,1520
BLSAGR009,Deputy Director of Hoticulture Balasore,23-2401-00-119-0519-01003-136-11-1-0,1,18-Jan-18,4639,1692369,808680,0,0,883689
BLSAGR009,Deputy Director of Hoticulture Balasore,23-2401-00-001-0310-01003-136-11-1-0,1,18-Jan-18,4634,1796572,640158,0,0,1156414
BLSEDN035,"Block Education Officer,Khaira",10-2202-01-102-0977-41048-921-11-1-0,1,18-Jan-18,1323,350000,350000,0,0,0
BLSFIN006,District Audit Officer Local Fund Audit Balasore,05-2054-00-098-0308-01003-523-11-1-0,3,18-Jan-18,4646,1020,1020,0,0,0
BLSFIN006,District Audit Officer Local Fund Audit Balasore,05-2054-00-098-0308-08001-074-11-1-0,5,18-Jan-18,4648,10000,0,0,0,10000
BLSFIN006,District Audit Officer Local Fund Audit Balasore,05-2054-00-098-0308-06001-000-11-1-0,4,18-Jan-18,4647,200000,0,0,0,200000
BLSFIN006,District Audit Officer Local Fund Audit Balasore,05-2054-00-098-0308-01003-403-11-1-0,2,18-Jan-18,4645,500000,0,0,0,500000
BLSFIN006,District Audit Officer Local Fund Audit Balasore,05-2054-00-098-0308-01003-136-11-1-0,1,18-Jan-18,4644,6869255,2313323,0,0,4555932
BLSGAD001,Superintendent of Police(Vigilance) Balasore Division,02-2062-00-105-0308-08001-074-11-1-0,1,18-Jan-18,4614,125000,125000,0,0,0
BLSHFW001,Asst District Medical Officer(FW and Immunisation),12-2211-00-101-1068-01004-000-11-1-0,3,18-Jan-18,4624,500,250,0,0,250
BLSHFW001,Asst District Medical Officer(FW and Immunisation),12-2211-00-101-1068-01004-000-11-1-0,2,18-Jan-18,4623,18000,0,0,0,18000
BLSHFW001,Asst District Medical Officer(FW and Immunisation),12-2211-00-101-1068-01004-000-11-1-0,1,18-Jan-18,4622,170000,98286,0,0,71714
BLSHFW002,Chief District Medical Officer Balasore,12-2210-01-110-1016-01004-000-11-1-0,2,18-Jan-18,4650,120000,120000,0,0,0
BLSHFW002,Chief District Medical Officer Balasore,12-2210-01-110-1016-01004-000-11-1-0,1,18-Jan-18,4651,80000,39560,0,0,40440
BLSHFW018,Medical Officer Community Health Centre Simulia Soro,12-2210-06-101-2791-01003-136-11-1-0,1,18-Jan-18,1324,1000000,662638,0,0,337362
BLSHFW030,"District Malaria Officer,Balasore",12-2210-06-101-2791-01003-136-11-1-0,1,18-Jan-18,4643,240000,0,0,0,240000
BLSHOM007,Superintendent of District Jail Balasore,01-2056-00-101-0304-09001-000-11-1-0,1,18-Jan-18,4620,9884,9884,0,0,0
BLSHOM007,Superintendent of District Jail Balasore,01-2056-00-101-0304-09001-000-11-1-0,1,18-Jan-18,4649,12428,12428,0,0,0
BLSHOM007,Superintendent of District Jail Balasore,01-2056-00-101-0304-09001-000-11-1-0,1,18-Jan-18,4616,2000,1450,0,0,550
BLSHOM007,Superintendent of District Jail Balasore,01-2056-00-101-0304-09001-000-11-1-0,1,18-Jan-18,4630,9910,9188,0,0,722
BLSHOM007,Superintendent of District Jail Balasore,01-2056-00-101-0304-09001-000-11-1-0,1,18-Jan-18,4632,1000,0,0,0,1000
BLSHOM007,Superintendent of District Jail Balasore,01-2056-00-101-0304-09001-000-11-1-0,1,18-Jan-18,4617,2000,770,0,0,1230
BLSHOM007,Superintendent of District Jail Balasore,01-2056-00-101-0304-09001-000-11-1-0,1,18-Jan-18,4642,20000,0,0,0,20000
BLSHOM007,Superintendent of District Jail Balasore,01-2056-00-101-0304-09001-000-11-1-0,1,18-Jan-18,4633,250000,0,217000,0,33000
BLSHOM007,Superintendent of District Jail Balasore,01-2056-00-101-0304-09001-000-11-1-0,1,18-Jan-18,4628,150000,116736,0,0,33264
BLSHOM007,Superintendent of District Jail Balasore,01-2056-00-101-0304-09001-000-11-1-0,1,18-Jan-18,4621,40000,0,0,0,40000
BLSHOM007,Superintendent of District Jail Balasore,01-2056-00-101-0304-09001-000-11-1-0,1,18-Jan-18,4641,50000,0,0,0,50000
BLSHOM007,Superintendent of District Jail Balasore,01-2056-00-101-0304-09001-000-11-1-0,1,18-Jan-18,4625,70000,15886,0,0,54114
BLSHOM007,Superintendent of District Jail Balasore,01-2056-00-101-0304-24003-000-11-1-0,1,18-Jan-18,4619,1700000,691102,0,0,1008898
BLSHOM010,Superintendent of District Jail(Welfare Service) Balasore,01-2235-02-106-1102-01003-136-11-1-0,1,18-Jan-18,4609,1000,0,0,0,1000
BLSHOM010,Superintendent of District Jail(Welfare Service) Balasore,01-2235-02-106-1102-01003-136-11-1-0,1,18-Jan-18,4606,2000,0,0,0,2000
BLSHOM010,Superintendent of District Jail(Welfare Service) Balasore,01-2235-02-106-1102-78012-000-11-1-0,1,18-Jan-18,4610,2000,0,0,0,2000
BLSHOM010,Superintendent of District Jail(Welfare Service) Balasore,01-2235-02-106-1102-06001-000-11-1-0,1,18-Jan-18,4607,10000,0,0,0,10000
BLSHOM010,Superintendent of District Jail(Welfare Service) Balasore,01-2235-02-106-1102-08001-506-11-1-0,1,18-Jan-18,4608,20000,0,0,0,20000
BLSHUD009,"Executive Engineer, PH Division ,Balasore",13-2215-01-001-0457-01004-000-11-1-0,1,18-Jan-18,4636,311000,39040,0,0,271960
BLSLAW007,"Judge,Family Court, Balasore",04-2014-00-105-0145-01003-523-11-1-0,1,18-Jan-18,4638,104000,103885,0,0,115
BLSLAW007,"Judge,Family Court, Balasore",04-2014-00-105-0145-01003-523-11-1-0,1,18-Jan-18,4637,206000,0,200000,0,6000
BLSPCD003,Deputy Director (Planning & Statistics) District Planning &,16-3454-02-800-0347-01003-136-11-1-0,1,18-Jan-18,4629,100000,0,0,0,100000
BLSPCD003,Deputy Director (Planning & Statistics) District Planning &,16-2401-00-111-0396-01003-136-22-1-1,1,18-Jan-18,4626,1075000,0,0,0,1075000
BLSREV019,Tahasildar Balasore,03-2029-00-104-1448-78012-000-11-1-0,1,18-Jan-18,4627,4000,0,0,0,4000
BLSREV020,Tahasildar Basta,03-2029-00-104-1448-01003-136-11-1-0,1,18-Jan-18,559,4000,0,0,0,4000
BLSREV022,Tahasildar Simulia Soro,03-2029-00-104-1448-01003-403-11-1-0,1,18-Jan-18,1321,4000,0,0,0,4000
BLSREV022,Tahasildar Simulia Soro,03-2029-00-104-1448-20009-000-11-1-0,1,18-Jan-18,1318,80000,0,0,0,80000
BLSREV023,Tahasildar Soro,03-2029-00-104-1448-01003-136-11-1-0,1,18-Jan-18,1319,40000,5833,0,0,34167
BLSREV025,"Tahasildar Remuna, District Balasore",03-2029-00-104-1448-08001-154-11-1-0,1,18-Jan-18,4631,4000,0,0,0,4000
BLSREV025,"Tahasildar Remuna, District Balasore",03-2029-00-104-1448-78012-000-11-1-0,1,18-Jan-18,4618,40000,0,0,0,40000
BLSREV026,"Tahasildar Khaira, Dist. Balasore",03-2029-00-104-1448-08001-154-11-1-0,1,18-Jan-18,1322,4000,0,0,0,4000
BLSREV027,"Tahasildar Oupada, Dist. Balasore",03-2029-00-104-1448-20009-000-11-1-0,1,18-Jan-18,952,40000,40000,0,0,0
BLSREV027,"Tahasildar Oupada, Dist. Balasore",03-2029-00-104-1448-78012-000-11-1-0,1,18-Jan-18,953,4000,4000,0,0,0
BLSREV028,"Tahasildar , Bhograi",03-2029-00-104-1448-08001-397-11-1-0,1,18-Jan-18,358,40000,35000,0,0,5000
BLSREV031,"Tahasildar, Bahanaga",03-2029-00-104-1448-78012-000-11-1-0,1,18-Jan-18,1320,40000,13000,0,0,27000
BLSREV850,"Collector, Balasore",42-2245-02-113-1192-78586-000-31-1-0,1,18-Jan-18,4615,95000,79440,0,0,15560
BLSTHL001,Assistant Director of Textiles Balasore,31-2851-00-103-0311-01003-523-11-1-0,1,18-Jan-18,4640,25000,19012,0,0,5988
BLSAGR013,"Project Director, Watersheds, Balasore",23-2402-00-001-1696-01003-516-11-1-0,2,17-Jan-18,4604,6000,6000,0,0,0
BLSAGR013,"Project Director, Watersheds, Balasore",23-2402-00-001-1696-06001-000-11-1-0,3,17-Jan-18,4605,10000,0,10000,0,0
BLSAGR013,"Project Director, Watersheds, Balasore",23-2402-00-102-1296-01003-516-11-1-0,2,17-Jan-18,4601,6000,6000,0,0,0
BLSAGR013,"Project Director, Watersheds, Balasore",23-2402-00-001-0618-01003-136-11-1-0,1,17-Jan-18,4603,26094,0,0,0,26094
BLSAGR013,"Project Director, Watersheds, Balasore",23-2402-00-102-1296-01003-136-11-1-0,1,17-Jan-18,4600,871458,0,0,0,871458
BLSENE002,"Superintending Engineer-Cum-Electrical Inspector,",30-2045-00-103-3004-01003-136-11-1-0,1,17-Jan-18,4579,2000,0,0,0,2000
BLSHFW002,Chief District Medical Officer Balasore,12-2210-01-110-1016-01004-000-11-1-0,2,17-Jan-18,4581,43000,0,0,0,43000
BLSHFW002,Chief District Medical Officer Balasore,12-2210-01-110-1016-01004-000-11-1-0,1,17-Jan-18,4580,130000,0,0,0,130000
BLSHFW002,Chief District Medical Officer Balasore,12-2210-01-110-1016-01004-000-11-1-0,3,17-Jan-18,4582,350000,0,0,0,350000
BLSHFW018,Medical Officer Community Health Centre Simulia Soro,12-2210-03-103-1092-01003-136-11-1-0,1,17-Jan-18,1317,800000,800000,0,0,0
BLSHFW024,Sub-Divisional Medical Officer Nilgiri,12-2210-01-110-1016-01003-136-11-1-0,1,17-Jan-18,946,10000,4980,0,0,5020
BLSHOM007,Superintendent of District Jail Balasore,01-2056-00-101-0304-09001-000-11-1-0,1,17-Jan-18,4602,61000,61000,0,0,0
BLSHOM007,Superintendent of District Jail Balasore,01-2056-00-101-0304-09001-000-11-1-0,1,17-Jan-18,4592,3453,3453,0,0,0
BLSHOM007,Superintendent of District Jail Balasore,01-2056-00-101-0304-09001-000-11-1-0,1,17-Jan-18,4593,70031,25637,0,0,44394
BLSHOM007,Superintendent of District Jail Balasore,01-2056-00-101-0304-09001-000-11-1-0,1,17-Jan-18,4595,208000,59258,0,0,148742
BLSHOM007,Superintendent of District Jail Balasore,01-2056-00-101-0304-01003-136-11-1-0,1,17-Jan-18,4590,3567089,1419917,0,0,2147172
BLSHOM008,Superintendent of Police Balasore,01-2055-00-109-0321-09001-000-11-1-0,1,17-Jan-18,4599,8800,0,8800,0,0
BLSHOM010,Superintendent of District Jail(Welfare Service) Balasore,01-2235-02-106-1102-01003-136-11-1-0,1,17-Jan-18,4597,172582,172582,0,0,0
BLSHOM010,Superintendent of District Jail(Welfare Service) Balasore,01-2235-02-106-1102-01003-136-11-1-0,1,17-Jan-18,4598,200,200,0,0,0
BLSPCD003,Deputy Director (Planning & Statistics) District Planning &,16-3454-02-800-0347-01003-136-11-1-0,1,17-Jan-18,4583,250000,65000,185000,0,0
BLSPCD003,Deputy Director (Planning & Statistics) District Planning &,16-3454-02-800-0347-01003-136-11-1-0,1,17-Jan-18,4594,3000,0,0,0,3000
BLSPCD003,Deputy Director (Planning & Statistics) District Planning &,16-3454-02-800-0347-01003-136-11-1-0,1,17-Jan-18,4596,9711,0,0,0,9711
BLSPCD003,Deputy Director (Planning & Statistics) District Planning &,16-3454-02-800-0347-01003-136-11-1-0,1,17-Jan-18,4584,78000,27186,0,0,50814
BLSPCD003,Deputy Director (Planning & Statistics) District Planning &,16-3454-02-800-0347-01003-136-11-1-0,1,17-Jan-18,4589,113000,30832,0,0,82168
BLSPCD003,Deputy Director (Planning & Statistics) District Planning &,16-3454-02-001-0326-01003-136-11-1-0,1,17-Jan-18,4591,583000,237146,0,0,345854
BLSREV850,"Collector, Balasore",42-2245-02-113-1192-78586-000-31-1-0,1,17-Jan-18,4587,400000,400000,0,0,0
BLSREV850,"Collector, Balasore",42-2245-02-113-1192-78586-000-31-1-0,1,17-Jan-18,4588,30000,30000,0,0,0
BLSSSE001,"District Social Security Officer, Balasore",41-2235-60-789-3258-18074-000-23-1-2,1,17-Jan-18,4612,2889600,0,0,0,2889600
BLSSSE001,"District Social Security Officer, Balasore",41-2235-60-789-3258-18074-000-23-1-2,1,17-Jan-18,4613,3912000,0,0,0,3912000
BLSSSE001,"District Social Security Officer, Balasore",41-2235-60-102-2097-38008-000-21-1-2,1,17-Jan-18,4611,10200000,0,0,0,10200000
BLSAGR013,"Project Director, Watersheds, Balasore",23-2402-00-001-0618-01003-516-11-1-0,2,16-Jan-18,4577,4000,4000,0,0,0
BLSAGR013,"Project Director, Watersheds, Balasore",23-2402-00-001-0618-01003-136-11-1-0,1,16-Jan-18,4576,300722,0,0,0,300722
BLSHFW017,Medical Officer Community Health Centre Rupsa Balasore,12-2210-03-103-1092-01004-000-11-1-0,1,16-Jan-18,4574,15000,0,0,0,15000
BLSHOM002,Deputy Inspector General of Police(Eastern Range) Balasore,01-2055-00-001-0534-08001-074-11-1-0,1,16-Jan-18,4575,45000,8331,0,0,36669
BLSHOM003,District Election Officer Balasore,01-2015-00-102-0124-08001-506-11-1-0,1,16-Jan-18,4571,15547200,0,0,0,15547200
BLSHOM008,Superintendent of Police Balasore,01-2055-00-109-0321-09001-000-11-1-0,1,16-Jan-18,4566,350000,346660,0,0,3340
BLSHOM008,Superintendent of Police Balasore,01-2055-00-109-0321-09001-000-11-1-0,1,16-Jan-18,4578,157000,150350,0,0,6650
BLSPCD003,Deputy Director (Planning & Statistics) District Planning &,16-2401-00-111-1248-01003-136-11-1-0,2,16-Jan-18,4568,36000,36000,0,0,0
BLSPCD003,Deputy Director (Planning & Statistics) District Planning &,16-3454-02-001-0326-01003-136-11-1-0,3,16-Jan-18,4569,250000,250000,0,0,0
BLSPCD003,Deputy Director (Planning & Statistics) District Planning &,16-3454-02-800-0347-01003-136-11-1-0,4,16-Jan-18,4570,47000,47000,0,0,0
BLSPCD003,Deputy Director (Planning & Statistics) District Planning &,16-2401-00-111-0396-01003-136-22-1-1,1,16-Jan-18,4567,375000,0,0,0,375000
BLSWOR001,Executive Engineer Mechanical Roads & Building Division,07-2059-80-001-0442-08001-154-11-1-0,1,16-Jan-18,4572,60000,49382,0,0,10618
BLSWOR006,"Executive Engineer, Balasore(R &B) Division-II,Balasore",07-2059-80-001-0442-08001-154-11-1-0,1,16-Jan-18,4573,50000,0,0,0,50000
BLSAGR010,District Agriculture Officer Balasore,23-2401-00-001-0309-01003-136-11-1-0,1,15-Jan-18,4559,1000,0,0,0,1000
BLSAGR010,District Agriculture Officer Balasore,23-2401-00-001-0309-01003-136-11-1-0,1,15-Jan-18,4558,5000,0,0,0,5000
BLSEDN015,Head Master Government High School Lakhamnath Jaleswar,10-2202-02-109-1261-01003-403-11-1-0,1,15-Jan-18,548,1043839,943839,0,0,100000
BLSEDN043,"Block Education Officer,Baliapal",10-2202-01-104-0534-01003-136-11-1-0,1,15-Jan-18,554,500000,500000,0,0,0
BLSEDN043,"Block Education Officer,Baliapal",10-2202-01-104-0534-01003-136-11-1-0,1,15-Jan-18,555,60000,60000,0,0,0
BLSREV851,Sub-Collector Balasore,03-2053-00-094-1400-08001-154-11-1-0,1,15-Jan-18,4554,10000,882,0,0,9118
BLSSSE001,"District Social Security Officer, Balasore",41-2235-60-789-3258-18074-000-23-1-2,1,15-Jan-18,4560,1156800,1156800,0,0,0
BLSSSE001,"District Social Security Officer, Balasore",41-2235-60-789-3258-18074-000-23-1-2,1,15-Jan-18,4561,327600,327600,0,0,0
BLSSSE001,"District Social Security Officer, Balasore",41-2235-60-789-3258-18074-000-23-1-2,1,15-Jan-18,4562,443400,443400,0,0,0
BLSSUP002,District Civil Supply Officer Balasore,09-2408-01-101-1162-01003-136-11-1-0,3,15-Jan-18,4565,20000,0,0,0,20000
BLSSUP002,District Civil Supply Officer Balasore,09-2408-01-101-1162-01003-136-11-1-0,2,15-Jan-18,4564,30000,0,0,0,30000
BLSSUP002,District Civil Supply Officer Balasore,09-2408-01-101-1162-01003-136-11-1-0,1,15-Jan-18,4563,400000,47581,250000,0,102419
BLSWCD009,District Social Welfare Officer Balasore,36-2235-02-001-0325-01003-403-11-1-0,1,15-Jan-18,4555,4590000,4590000,0,0,0
BLSWCD009,District Social Welfare Officer Balasore,36-2235-02-001-0325-01003-403-11-1-0,1,15-Jan-18,4556,1300500,1300500,0,0,0
BLSWCD009,District Social Welfare Officer Balasore,36-2235-02-001-0325-01003-403-11-1-0,1,15-Jan-18,4557,1759500,1759500,0,0,0
BLSHOM007,Superintendent of District Jail Balasore,01-2056-00-101-0304-09001-000-11-1-0,1,14-Jan-18,4552,50000,50000,0,0,0
BLSHOM007,Superintendent of District Jail Balasore,01-2056-00-101-0304-09001-000-11-1-0,1,14-Jan-18,4553,50000,50000,0,0,0
BLSHOM012,"Jailor-Cum Superintendent, Sub-Jail, Soro",01-2056-00-101-1402-10001-000-11-1-0,1,14-Jan-18,1308,50000,50000,0,0,0
BLSHOM012,"Jailor-Cum Superintendent, Sub-Jail, Soro",01-2056-00-101-1402-10001-000-11-1-0,1,14-Jan-18,1309,50000,50000,0,0,0
BLSWAT002,Executive Engineer Minor Irrigation Division Balasore,20-2700-80-800-1012-78037-000-11-1-0,2,13-Jan-18,4551,5000,0,0,0,5000
BLSWAT002,Executive Engineer Minor Irrigation Division Balasore,20-2700-80-800-1012-78037-000-11-1-0,1,13-Jan-18,4549,10000,0,0,0,10000
BLSWAT002,Executive Engineer Minor Irrigation Division Balasore,20-2700-80-800-1012-78037-000-11-1-0,1,13-Jan-18,4550,57000,0,0,0,57000
BLSCOP001,Assistant Auditor General Co-operative Societies Balasore,34-2425-00-101-0059-08001-506-11-1-0,1,12-Jan-18,4547,7100,5510,0,0,1590
BLSCOP001,Assistant Auditor General Co-operative Societies Balasore,34-2425-00-101-0059-01003-136-11-1-0,1,12-Jan-18,4545,3433563,0,0,0,3433563
BLSEDN043,"Block Education Officer,Baliapal",10-2202-01-104-0534-01003-136-11-1-0,1,12-Jan-18,553,10000,10000,0,0,0
BLSENE002,"Superintending Engineer-Cum-Electrical Inspector,",30-2045-00-103-3004-01003-136-11-1-0,1,12-Jan-18,4536,43860,43860,0,0,0
BLSENE002,"Superintending Engineer-Cum-Electrical Inspector,",30-2045-00-103-3004-01003-136-11-1-0,3,12-Jan-18,4537,293546,293546,0,0,0
BLSENE002,"Superintending Engineer-Cum-Electrical Inspector,",30-2045-00-103-3004-01003-136-11-1-0,2,12-Jan-18,4538,121594,121594,0,0,0
BLSENE002,"Superintending Engineer-Cum-Electrical Inspector,",30-2045-00-103-3004-01003-136-11-1-0,3,12-Jan-18,4535,100,0,0,0,100
BLSENE002,"Superintending Engineer-Cum-Electrical Inspector,",30-2045-00-103-3004-01003-136-11-1-0,2,12-Jan-18,4531,169,0,0,0,169
BLSENE002,"Superintending Engineer-Cum-Electrical Inspector,",30-2045-00-103-3004-01003-136-11-1-0,1,12-Jan-18,4530,739,0,0,0,739
BLSENE002,"Superintending Engineer-Cum-Electrical Inspector,",30-2045-00-103-3004-01003-136-11-1-0,5,12-Jan-18,4534,26300,0,0,0,26300
BLSENE002,"Superintending Engineer-Cum-Electrical Inspector,",30-2045-00-103-3004-01003-136-11-1-0,6,12-Jan-18,4532,29960,0,0,0,29960
BLSENE002,"Superintending Engineer-Cum-Electrical Inspector,",30-2045-00-103-3004-01003-136-11-1-0,4,12-Jan-18,4533,77732,0,0,0,77732
BLSHFW022,Medical Officer Community Health Centre Hatigarh Jaleswar,12-2210-80-004-1364-08001-154-11-1-0,1,12-Jan-18,547,154180,39130,0,0,115050
BLSIPR001,District Information & Public Relations Officer Balasore,25-2220-60-106-0321-01004-000-11-1-0,1,12-Jan-18,4540,220000,187776,0,0,32224
BLSLEM003,District Labour Officer Balasore,14-2230-01-001-0308-01003-403-11-1-0,1,12-Jan-18,4526,570000,570000,0,0,0
